,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
79,1,582,402,704,552,0.8753842115402222,5,bus,0000000457.tiff
80,2,1275,475,1391,553,0.868033230304718,2,car,0000000457.tiff
81,3,1196,364,1268,409,0.8270986080169678,2,car,0000000457.tiff
82,4,781,345,829,383,0.8239215016365051,2,car,0000000457.tiff
83,5,541,372,597,427,0.7929332852363586,2,car,0000000457.tiff
84,6,737,316,772,343,0.7186591029167175,2,car,0000000457.tiff
85,7,446,341,520,391,0.6958111524581909,2,car,0000000457.tiff
86,8,763,272,799,313,0.6713047027587891,2,car,0000000457.tiff
87,9,1693,320,1785,358,0.5100207328796387,2,car,0000000457.tiff
88,13,69,360,199,412,0.3830139636993408,2,car,0000000457.tiff
89,0,1260,466,1373,542,0.8887150883674622,2,car,0000000458.tiff
90,1,582,404,705,558,0.8628328442573547,5,bus,0000000458.tiff
91,2,777,347,827,386,0.8319745063781738,2,car,0000000458.tiff
92,3,540,375,598,423,0.7984924912452698,2,car,0000000458.tiff
93,4,1188,360,1259,404,0.7669662237167358,2,car,0000000458.tiff
94,5,0,632,195,1033,0.6879117488861084,5,bus,0000000458.tiff
95,6,445,341,522,391,0.6804161071777344,2,car,0000000458.tiff
96,7,762,272,800,314,0.6595070362091064,2,car,0000000458.tiff
97,8,733,316,770,348,0.6321678757667542,2,car,0000000458.tiff
98,10,1694,320,1785,357,0.5294783711433411,2,car,0000000458.tiff
99,13,70,359,198,413,0.42127513885498047,2,car,0000000458.tiff
100,16,1436,319,1484,348,0.2679930329322815,2,car,0000000458.tiff
101,17,1037,243,1064,272,0.2610802948474884,2,car,0000000458.tiff
102,0,578,407,709,566,0.8786342740058899,5,bus,0000000459.tiff
103,1,1246,457,1354,529,0.8712595105171204,2,car,0000000459.tiff
104,2,0,533,158,1033,0.849479615688324,5,bus,0000000459.tiff
105,3,774,350,825,387,0.8221496939659119,2,car,0000000459.tiff
106,4,537,378,596,425,0.8016811013221741,2,car,0000000459.tiff
107,5,1182,354,1253,399,0.7925755381584167,2,car,0000000459.tiff
108,6,445,342,518,391,0.628571629524231,2,car,0000000459.tiff
109,7,762,272,800,316,0.6138191223144531,2,car,0000000459.tiff
110,8,729,319,767,348,0.5866310000419617,2,car,0000000459.tiff
111,9,1694,320,1785,357,0.5542897582054138,2,car,0000000459.tiff
112,13,69,359,199,414,0.4118153750896454,2,car,0000000459.tiff
113,14,501,344,546,383,0.40921300649642944,2,car,0000000459.tiff
114,15,1435,319,1484,348,0.2905827462673187,2,car,0000000459.tiff
115,0,579,409,711,576,0.8827961683273315,5,bus,0000000460.tiff
116,1,1234,448,1335,520,0.8730040192604065,2,car,0000000460.tiff
117,2,1177,353,1246,393,0.8379485011100769,2,car,0000000460.tiff
118,3,772,353,822,390,0.8026056289672852,2,car,0000000460.tiff
119,4,535,377,595,427,0.7533725500106812,2,car,0000000460.tiff
120,5,0,525,117,1064,0.7412179708480835,5,bus,0000000460.tiff
121,6,447,341,515,390,0.6353397369384766,2,car,0000000460.tiff
122,7,726,321,766,350,0.6274685263633728,2,car,0000000460.tiff
123,8,1693,320,1786,356,0.5994121432304382,2,car,0000000460.tiff
124,9,761,273,799,316,0.5110458731651306,2,car,0000000460.tiff
125,12,502,344,549,383,0.43248221278190613,2,car,0000000460.tiff
126,14,72,359,199,413,0.36858993768692017,2,car,0000000460.tiff
127,17,1435,319,1484,349,0.2730579972267151,2,car,0000000460.tiff
128,0,574,415,712,579,0.875861644744873,5,bus,0000000461.tiff
129,1,1222,441,1320,508,0.8511531949043274,2,car,0000000461.tiff
130,2,1172,351,1238,391,0.835206151008606,2,car,0000000461.tiff
131,3,769,355,820,394,0.8044303059577942,2,car,0000000461.tiff
132,4,533,380,594,429,0.757279098033905,2,car,0000000461.tiff
133,5,447,341,514,391,0.6848407983779907,2,car,0000000461.tiff
134,6,719,320,761,353,0.6279066801071167,2,car,0000000461.tiff
135,7,1694,320,1785,358,0.6095834374427795,2,car,0000000461.tiff
136,8,503,344,551,382,0.588236927986145,2,car,0000000461.tiff
137,9,761,273,800,316,0.5062176585197449,2,car,0000000461.tiff
138,12,0,527,76,1038,0.41033169627189636,5,bus,0000000461.tiff
139,13,74,359,198,413,0.39701569080352783,2,car,0000000461.tiff
140,16,0,529,79,744,0.29854464530944824,5,bus,0000000461.tiff
141,18,1436,320,1483,349,0.2728404104709625,2,car,0000000461.tiff
142,0,573,421,712,588,0.8736184239387512,5,bus,0000000462.tiff
143,1,1209,433,1306,498,0.8586897253990173,2,car,0000000462.tiff
144,2,1168,348,1231,387,0.8529595732688904,2,car,0000000462.tiff
145,3,766,357,819,398,0.7939751148223877,2,car,0000000462.tiff
146,4,530,379,593,433,0.7869915962219238,2,car,0000000462.tiff
147,5,715,322,759,355,0.7167770862579346,2,car,0000000462.tiff
148,6,446,341,513,391,0.6514928340911865,2,car,0000000462.tiff
149,7,1693,320,1785,359,0.5864071846008301,2,car,0000000462.tiff
150,8,503,344,552,383,0.5515952706336975,2,car,0000000462.tiff
151,9,760,274,799,317,0.49775430560112,2,car,0000000462.tiff
152,10,0,527,69,763,0.41337406635284424,2,car,0000000462.tiff
153,12,69,359,198,413,0.35526469349861145,2,car,0000000462.tiff
154,14,1496,328,1534,362,0.2833763659000397,2,car,0000000462.tiff
155,15,1435,320,1483,349,0.2732253074645996,2,car,0000000462.tiff
156,16,0,956,14,1037,0.2684568166732788,2,car,0000000462.tiff
157,17,0,521,69,768,0.25782832503318787,5,bus,0000000462.tiff
158,0,1201,426,1290,489,0.8715413212776184,2,car,0000000463.tiff
159,1,570,426,714,605,0.8563288450241089,5,bus,0000000463.tiff
160,2,1165,346,1223,385,0.8146439790725708,2,car,0000000463.tiff
161,3,526,382,589,436,0.7734938859939575,2,car,0000000463.tiff
162,4,767,359,816,401,0.768799901008606,2,car,0000000463.tiff
163,5,714,324,754,357,0.6986045837402344,2,car,0000000463.tiff
164,6,447,342,513,392,0.6643310785293579,2,car,0000000463.tiff
165,7,760,274,799,320,0.6357040405273438,2,car,0000000463.tiff
166,8,1694,321,1784,360,0.5887724161148071,2,car,0000000463.tiff
167,9,506,345,553,382,0.5586410164833069,2,car,0000000463.tiff
168,10,0,543,58,761,0.5411393642425537,2,car,0000000463.tiff
169,12,71,360,198,413,0.32649052143096924,2,car,0000000463.tiff
170,14,1435,320,1483,349,0.27348628640174866,2,car,0000000463.tiff
171,16,1497,328,1534,361,0.256965309381485,2,car,0000000463.tiff
172,0,566,429,715,616,0.8804301023483276,5,bus,0000000464.tiff
173,1,1189,420,1279,481,0.8543228507041931,2,car,0000000464.tiff
174,2,522,381,587,435,0.8184543251991272,2,car,0000000464.tiff
175,3,1160,345,1219,382,0.8024449944496155,2,car,0000000464.tiff
176,5,764,362,813,407,0.762016773223877,2,car,0000000464.tiff
177,6,760,276,799,320,0.7118611335754395,2,car,0000000464.tiff
178,7,446,342,513,392,0.6633798480033875,2,car,0000000464.tiff
179,8,710,326,753,357,0.6482378840446472,2,car,0000000464.tiff
180,9,1694,321,1784,361,0.5731902718544006,2,car,0000000464.tiff
181,10,504,345,556,383,0.5663517713546753,2,car,0000000464.tiff
182,12,73,360,198,413,0.3335598111152649,2,car,0000000464.tiff
183,13,1435,319,1483,349,0.2883773744106293,2,car,0000000464.tiff
184,14,1497,328,1534,362,0.28791502118110657,2,car,0000000464.tiff
185,0,1177,413,1268,472,0.8672119975090027,2,car,0000000465.tiff
186,1,566,433,717,624,0.8621912598609924,5,bus,0000000465.tiff
187,2,762,365,811,411,0.7951875925064087,2,car,0000000465.tiff
188,3,1155,341,1211,378,0.7920117974281311,2,car,0000000465.tiff
189,4,521,385,587,436,0.7886796593666077,2,car,0000000465.tiff
190,5,706,325,750,358,0.7218605279922485,2,car,0000000465.tiff
191,7,447,342,514,391,0.6706185936927795,2,car,0000000465.tiff
192,8,759,275,799,320,0.6662397980690002,2,car,0000000465.tiff
193,9,1694,321,1784,361,0.5515544414520264,2,car,0000000465.tiff
194,10,510,345,560,382,0.5430541634559631,2,car,0000000465.tiff
195,11,1367,1181,1811,1534,0.5417600870132446,2,car,0000000465.tiff
196,14,74,360,198,413,0.33087217807769775,2,car,0000000465.tiff
197,16,1497,329,1533,360,0.25507718324661255,2,car,0000000465.tiff
198,17,1435,320,1483,349,0.25120508670806885,2,car,0000000465.tiff
199,0,1335,1091,1718,1497,0.8777286410331726,2,car,0000000466.tiff
200,1,1173,407,1256,466,0.854576051235199,2,car,0000000466.tiff
201,2,562,438,718,639,0.8484188914299011,5,bus,0000000466.tiff
202,3,758,371,810,413,0.7966234683990479,2,car,0000000466.tiff
203,4,1879,1115,2043,1300,0.7741659879684448,2,car,0000000466.tiff
204,5,517,386,583,441,0.7614670991897583,2,car,0000000466.tiff
205,6,1150,341,1203,373,0.7048631310462952,2,car,0000000466.tiff
206,7,448,342,514,391,0.6677245497703552,2,car,0000000466.tiff
207,8,704,330,746,361,0.6598865985870361,2,car,0000000466.tiff
208,9,759,275,799,322,0.6361007690429688,2,car,0000000466.tiff
209,10,1694,321,1784,360,0.5745442509651184,2,car,0000000466.tiff
210,11,512,349,563,384,0.5423306226730347,2,car,0000000466.tiff
211,15,79,360,198,412,0.3035917580127716,2,car,0000000466.tiff
212,16,1435,319,1483,349,0.2667709290981293,2,car,0000000466.tiff
213,17,1497,328,1534,361,0.2661200165748596,2,car,0000000466.tiff
214,0,1305,1015,1639,1353,0.8927424550056458,2,car,0000000467.tiff
215,1,553,444,717,657,0.850475549697876,5,bus,0000000467.tiff
216,2,1804,1036,2046,1301,0.8297367691993713,2,car,0000000467.tiff
217,3,1164,400,1244,458,0.8193041086196899,2,car,0000000467.tiff
218,4,751,373,809,417,0.7818389534950256,2,car,0000000467.tiff
219,5,511,389,580,442,0.7736098766326904,2,car,0000000467.tiff
220,6,1142,336,1200,369,0.7648800015449524,2,car,0000000467.tiff
221,7,697,330,740,363,0.7246975898742676,2,car,0000000467.tiff
222,8,447,342,514,392,0.6665503978729248,2,car,0000000467.tiff
223,9,759,277,799,322,0.601514995098114,2,car,0000000467.tiff
224,10,1694,321,1784,360,0.551199734210968,2,car,0000000467.tiff
225,11,514,347,565,384,0.49424585700035095,2,car,0000000467.tiff
226,13,0,659,19,770,0.29271718859672546,2,car,0000000467.tiff
227,14,1497,328,1533,362,0.29109814763069153,2,car,0000000467.tiff
228,15,77,360,198,412,0.28733140230178833,2,car,0000000467.tiff
229,18,1435,319,1483,349,0.2694142460823059,2,car,0000000467.tiff
230,0,1281,949,1574,1239,0.8956539034843445,2,car,0000000468.tiff
231,1,1738,975,2045,1307,0.8705471158027649,2,car,0000000468.tiff
232,2,1156,396,1233,451,0.8600403070449829,2,car,0000000468.tiff
233,3,548,449,716,666,0.8364605903625488,5,bus,0000000468.tiff
234,4,508,391,578,444,0.8164002299308777,2,car,0000000468.tiff
235,5,743,376,806,422,0.8063533902168274,2,car,0000000468.tiff
236,6,1140,333,1196,365,0.7968676686286926,2,car,0000000468.tiff
237,7,692,332,736,365,0.6744496822357178,2,car,0000000468.tiff
238,8,447,341,514,392,0.6676394939422607,2,car,0000000468.tiff
239,9,758,277,799,324,0.6444176435470581,2,car,0000000468.tiff
240,10,515,349,566,387,0.563925564289093,2,car,0000000468.tiff
241,11,1694,321,1784,360,0.5634177327156067,2,car,0000000468.tiff
242,15,1497,328,1534,362,0.330290824174881,2,car,0000000468.tiff
243,16,80,360,198,412,0.3104100823402405,2,car,0000000468.tiff
244,18,1435,319,1484,349,0.28367674350738525,2,car,0000000468.tiff
245,0,1684,921,2044,1227,0.9086326956748962,2,car,0000000469.tiff
246,1,1260,896,1524,1146,0.8907573819160461,2,car,0000000469.tiff
247,2,544,457,717,682,0.8869574666023254,5,bus,0000000469.tiff
248,3,1153,391,1224,443,0.846513032913208,2,car,0000000469.tiff
249,4,742,380,802,425,0.8032562732696533,2,car,0000000469.tiff
250,5,505,389,575,445,0.7883400321006775,2,car,0000000469.tiff
251,6,1137,331,1190,363,0.7485696077346802,2,car,0000000469.tiff
252,7,687,334,732,366,0.7176207900047302,2,car,0000000469.tiff
253,8,448,342,514,391,0.6671551465988159,2,car,0000000469.tiff
254,9,758,278,799,326,0.6294809579849243,2,car,0000000469.tiff
255,10,1694,320,1784,360,0.6226286888122559,2,car,0000000469.tiff
256,11,514,346,569,383,0.5354982614517212,2,car,0000000469.tiff
257,16,1499,327,1534,361,0.30933791399002075,2,car,0000000469.tiff
258,17,118,358,196,404,0.30387386679649353,2,car,0000000469.tiff
259,18,1435,318,1485,349,0.3036936819553375,2,car,0000000469.tiff
260,0,1636,872,2024,1151,0.9233772158622742,2,car,0000000470.tiff
261,1,1241,851,1481,1070,0.9084708094596863,2,car,0000000470.tiff
262,2,537,464,717,696,0.8831246495246887,5,bus,0000000470.tiff
263,3,498,391,574,448,0.8195979595184326,2,car,0000000470.tiff
264,4,1147,385,1215,437,0.8192179203033447,2,car,0000000470.tiff
265,5,1132,329,1184,362,0.7999444603919983,2,car,0000000470.tiff
266,6,740,383,797,430,0.7830864787101746,2,car,0000000470.tiff
267,7,683,337,729,370,0.6885726451873779,2,car,0000000470.tiff
268,8,757,279,799,326,0.6838255524635315,2,car,0000000470.tiff
269,9,446,341,515,392,0.6620199680328369,2,car,0000000470.tiff
270,10,1693,320,1784,360,0.6240894198417664,2,car,0000000470.tiff
271,11,513,348,570,384,0.6077771782875061,2,car,0000000470.tiff
272,17,118,358,196,404,0.32798871397972107,2,car,0000000470.tiff
273,18,1497,327,1534,363,0.3072563707828522,2,car,0000000470.tiff
274,19,1435,317,1485,349,0.28592416644096375,2,car,0000000470.tiff
275,20,1027,244,1053,268,0.2549002766609192,2,car,0000000470.tiff
276,0,1224,806,1444,1002,0.912638247013092,2,car,0000000471.tiff
277,1,1591,829,1955,1072,0.9081990122795105,2,car,0000000471.tiff
278,2,528,475,716,717,0.8553568720817566,5,bus,0000000471.tiff
279,3,494,394,572,450,0.8510692715644836,2,car,0000000471.tiff
280,4,1143,380,1206,433,0.7998504638671875,2,car,0000000471.tiff
281,5,1127,327,1179,361,0.7835966348648071,2,car,0000000471.tiff
282,6,734,386,795,436,0.7706753015518188,2,car,0000000471.tiff
283,7,679,338,726,372,0.7489688992500305,2,car,0000000471.tiff
284,8,757,280,800,330,0.6760996580123901,2,car,0000000471.tiff
285,9,445,341,515,393,0.6598717570304871,2,car,0000000471.tiff
286,10,1693,320,1784,359,0.6278102397918701,2,car,0000000471.tiff
287,11,512,349,571,383,0.6073399782180786,2,car,0000000471.tiff
288,17,81,360,198,412,0.2703433632850647,2,car,0000000471.tiff
289,18,1025,240,1050,268,0.2595805823802948,2,car,0000000471.tiff
290,19,1435,318,1484,349,0.2501814067363739,2,car,0000000471.tiff
291,0,1209,765,1411,944,0.9151577353477478,2,car,0000000472.tiff
292,1,1551,789,1881,1012,0.910888671875,2,car,0000000472.tiff
293,2,730,390,794,439,0.8496608138084412,2,car,0000000472.tiff
294,3,493,396,566,451,0.8440904021263123,2,car,0000000472.tiff
295,4,1134,375,1200,425,0.8155962824821472,2,car,0000000472.tiff
296,5,1127,326,1172,358,0.7664088010787964,2,car,0000000472.tiff
297,6,523,481,719,736,0.746337354183197,5,bus,0000000472.tiff
298,7,676,338,721,373,0.7215145230293274,2,car,0000000472.tiff
299,8,445,341,515,393,0.6491267681121826,2,car,0000000472.tiff
300,9,1694,320,1784,360,0.6196571588516235,2,car,0000000472.tiff
301,10,755,282,800,331,0.6187211871147156,2,car,0000000472.tiff
302,11,513,349,573,384,0.6113315224647522,2,car,0000000472.tiff
303,17,85,360,198,412,0.30823659896850586,2,car,0000000472.tiff
304,18,1497,327,1535,362,0.27673473954200745,2,car,0000000472.tiff
305,19,1024,239,1049,267,0.26925086975097656,2,car,0000000472.tiff
306,20,1436,318,1484,349,0.25101473927497864,2,car,0000000472.tiff
307,0,1516,754,1815,953,0.910376787185669,2,car,0000000473.tiff
308,1,1196,729,1383,895,0.9068474173545837,2,car,0000000473.tiff
309,2,506,488,714,758,0.8674037456512451,5,bus,0000000473.tiff
310,3,487,399,563,452,0.8424219489097595,2,car,0000000473.tiff
311,4,722,395,788,446,0.8229591250419617,2,car,0000000473.tiff
312,5,1127,372,1192,420,0.7949893474578857,2,car,0000000473.tiff
313,6,1120,320,1169,354,0.7287750244140625,2,car,0000000473.tiff
314,7,669,342,717,375,0.7087218761444092,2,car,0000000473.tiff
315,8,445,341,515,393,0.6963645219802856,2,car,0000000473.tiff
316,9,512,349,573,383,0.6661820411682129,2,car,0000000473.tiff
317,10,1694,320,1784,360,0.6004012227058411,2,car,0000000473.tiff
318,11,754,283,799,332,0.5383389592170715,2,car,0000000473.tiff
319,17,77,360,198,412,0.31344741582870483,2,car,0000000473.tiff
320,18,1497,327,1534,363,0.26780304312705994,2,car,0000000473.tiff
321,19,1025,241,1049,267,0.2581377327442169,2,car,0000000473.tiff
322,20,1435,318,1485,349,0.2541327178478241,2,car,0000000473.tiff
323,0,1485,721,1758,907,0.9078202843666077,2,car,0000000474.tiff
324,1,1183,695,1357,849,0.906540036201477,2,car,0000000474.tiff
325,2,492,501,713,782,0.8748149275779724,5,bus,0000000474.tiff
326,3,481,397,559,458,0.8324015140533447,2,car,0000000474.tiff
327,4,716,397,787,451,0.8319059014320374,2,car,0000000474.tiff
328,5,1125,369,1185,415,0.8162863254547119,2,car,0000000474.tiff
329,6,1117,320,1166,351,0.7752155065536499,2,car,0000000474.tiff
330,7,666,344,711,378,0.7461338639259338,2,car,0000000474.tiff
331,8,445,342,514,392,0.6736052632331848,2,car,0000000474.tiff
332,9,755,281,798,333,0.6381159424781799,2,car,0000000474.tiff
333,10,516,350,574,382,0.6157813668251038,2,car,0000000474.tiff
334,11,1695,321,1784,360,0.5148427486419678,2,car,0000000474.tiff
335,16,76,360,197,412,0.31877824664115906,2,car,0000000474.tiff
336,18,1435,318,1485,349,0.2686121463775635,2,car,0000000474.tiff
337,19,1496,327,1534,363,0.2555566728115082,2,car,0000000474.tiff
338,0,1458,693,1708,862,0.9158474802970886,2,car,0000000475.tiff
339,1,476,515,712,809,0.877336859703064,5,bus,0000000475.tiff
340,2,1173,668,1336,812,0.8770738840103149,2,car,0000000475.tiff
341,3,715,398,782,459,0.8506196141242981,2,car,0000000475.tiff
342,4,478,400,554,462,0.8427002429962158,2,car,0000000475.tiff
343,5,1117,364,1180,411,0.8093963861465454,2,car,0000000475.tiff
344,6,1114,319,1162,349,0.7515929937362671,2,car,0000000475.tiff
345,7,662,345,708,380,0.7275774478912354,2,car,0000000475.tiff
346,8,446,342,514,391,0.6678940653800964,2,car,0000000475.tiff
347,9,517,350,575,383,0.6325963139533997,2,car,0000000475.tiff
348,10,1694,321,1784,361,0.587548017501831,2,car,0000000475.tiff
349,11,754,283,799,334,0.4937521517276764,2,car,0000000475.tiff
350,15,754,281,797,334,0.33943575620651245,7,truck,0000000475.tiff
351,16,79,360,197,411,0.3121962547302246,2,car,0000000475.tiff
352,19,1435,317,1485,349,0.2694077789783478,2,car,0000000475.tiff
353,21,1356,1367,1879,1536,0.26592737436294556,2,car,0000000475.tiff
354,22,1497,327,1534,363,0.2616346776485443,2,car,0000000475.tiff
355,0,1432,667,1664,824,0.9169760346412659,2,car,0000000476.tiff
356,1,1159,642,1313,774,0.9068007469177246,2,car,0000000476.tiff
357,2,448,527,711,839,0.882169246673584,5,bus,0000000476.tiff
358,3,472,404,552,464,0.8466797471046448,2,car,0000000476.tiff
359,4,710,406,777,463,0.8204099535942078,2,car,0000000476.tiff
360,5,655,348,705,383,0.7965043783187866,2,car,0000000476.tiff
361,6,1113,362,1172,409,0.7793688178062439,2,car,0000000476.tiff
362,7,1112,318,1158,348,0.7034686207771301,2,car,0000000476.tiff
363,8,446,342,514,392,0.6536793112754822,2,car,0000000476.tiff
364,9,516,351,576,383,0.6209210753440857,2,car,0000000476.tiff
365,10,1693,321,1786,359,0.5439401865005493,2,car,0000000476.tiff
366,11,753,284,798,335,0.5124528408050537,2,car,0000000476.tiff
367,15,83,361,197,412,0.363817036151886,2,car,0000000476.tiff
368,16,1424,1242,1873,1532,0.3456498682498932,2,car,0000000476.tiff
369,19,754,282,796,335,0.26425784826278687,7,truck,0000000476.tiff
370,0,1411,642,1624,790,0.9181878566741943,2,car,0000000477.tiff
371,1,1154,620,1297,743,0.8958228230476379,2,car,0000000477.tiff
372,2,467,404,549,468,0.8542850613594055,2,car,0000000477.tiff
373,3,699,410,775,472,0.8138886094093323,2,car,0000000477.tiff
374,4,416,539,707,871,0.8063281774520874,5,bus,0000000477.tiff
375,5,1113,357,1166,402,0.7710017561912537,2,car,0000000477.tiff
376,6,652,348,702,383,0.7506340742111206,2,car,0000000477.tiff
377,7,447,342,514,392,0.6635292172431946,2,car,0000000477.tiff
378,8,754,284,799,338,0.6267799735069275,2,car,0000000477.tiff
379,9,517,351,577,383,0.6142135858535767,2,car,0000000477.tiff
380,10,1111,316,1152,346,0.5998260378837585,2,car,0000000477.tiff
381,11,1387,1139,1859,1535,0.5611895322799683,2,car,0000000477.tiff
382,12,1694,320,1786,360,0.5540606379508972,2,car,0000000477.tiff
383,16,81,360,198,411,0.34479930996894836,2,car,0000000477.tiff
384,19,753,284,797,338,0.2863894999027252,7,truck,0000000477.tiff
385,0,1390,620,1589,760,0.9126366972923279,2,car,0000000478.tiff
386,1,397,553,703,912,0.8978493809700012,5,bus,0000000478.tiff
387,2,1145,598,1281,717,0.8961672782897949,2,car,0000000478.tiff
388,3,1358,1054,1771,1506,0.8605095744132996,2,car,0000000478.tiff
389,4,462,408,544,469,0.8495846390724182,2,car,0000000478.tiff
390,5,690,419,767,478,0.8072879314422607,2,car,0000000478.tiff
391,6,1111,353,1161,395,0.7476784586906433,2,car,0000000478.tiff
392,7,647,348,698,385,0.7294395565986633,2,car,0000000478.tiff
393,8,751,286,799,339,0.6779112815856934,2,car,0000000478.tiff
394,9,446,342,514,391,0.677071213722229,2,car,0000000478.tiff
395,10,1107,313,1149,340,0.6160005927085876,2,car,0000000478.tiff
396,11,520,351,578,383,0.5890875458717346,2,car,0000000478.tiff
397,12,1694,321,1786,360,0.5478885769844055,2,car,0000000478.tiff
398,16,87,359,198,411,0.39504262804985046,2,car,0000000478.tiff
