,index,xmin,ymin,xmax,ymax,confidence,class,name,frame
126,8,756,284,800,320,0.2718367874622345,2,car,0000000466.tiff
127,0,1244,1023,1647,1363,0.7737360596656799,2,car,0000000467.tiff
128,1,553,441,709,657,0.6879079341888428,5,bus,0000000467.tiff
129,2,1156,400,1244,457,0.6188748478889465,2,car,0000000467.tiff
130,3,513,377,575,438,0.604955792427063,2,car,0000000467.tiff
131,4,448,338,514,394,0.5954952836036682,2,car,0000000467.tiff
132,5,750,375,809,417,0.5230533480644226,2,car,0000000467.tiff
133,6,702,330,742,362,0.3165845274925232,2,car,0000000467.tiff
134,7,755,282,798,320,0.291177898645401,2,car,0000000467.tiff
135,8,1142,339,1200,371,0.28989332914352417,2,car,0000000467.tiff
136,0,557,449,707,670,0.7539610862731934,5,bus,0000000468.tiff
137,1,1150,394,1233,453,0.6469588279724121,2,car,0000000468.tiff
138,2,509,380,574,443,0.6355157494544983,2,car,0000000468.tiff
139,3,448,338,515,394,0.5976012349128723,2,car,0000000468.tiff
140,4,1247,953,1579,1245,0.5443955659866333,2,car,0000000468.tiff
141,5,747,378,805,420,0.4840250313282013,2,car,0000000468.tiff
142,6,753,283,799,324,0.3260515332221985,2,car,0000000468.tiff
143,7,1136,332,1192,367,0.3148411214351654,2,car,0000000468.tiff
144,0,1148,387,1229,445,0.7092707753181458,2,car,0000000469.tiff
145,1,545,465,711,685,0.6859382390975952,5,bus,0000000469.tiff
146,2,506,388,571,445,0.6849011182785034,2,car,0000000469.tiff
147,3,1224,895,1526,1148,0.6814791560173035,2,car,0000000469.tiff
148,4,448,338,514,394,0.5999532341957092,2,car,0000000469.tiff
149,5,743,381,803,423,0.46449390053749084,2,car,0000000469.tiff
150,6,1130,330,1188,363,0.413928747177124,2,car,0000000469.tiff
151,7,753,281,801,325,0.3387657105922699,2,car,0000000469.tiff
152,0,1608,871,2021,1150,0.8540141582489014,2,car,0000000470.tiff
153,1,1228,849,1474,1073,0.8143799901008606,2,car,0000000470.tiff
154,2,539,459,706,701,0.7524466514587402,5,bus,0000000470.tiff
155,3,497,391,566,446,0.6130840182304382,2,car,0000000470.tiff
156,4,448,338,513,393,0.5831390619277954,2,car,0000000470.tiff
157,5,741,383,800,430,0.5535637736320496,2,car,0000000470.tiff
158,6,1137,386,1218,441,0.5298780202865601,2,car,0000000470.tiff
159,7,1124,328,1185,363,0.5056523084640503,2,car,0000000470.tiff
160,8,754,283,799,326,0.37095552682876587,2,car,0000000470.tiff
161,9,1132,336,1208,421,0.2612275779247284,2,car,0000000470.tiff
162,0,1580,830,1950,1083,0.8661255240440369,2,car,0000000471.tiff
163,1,1213,800,1444,1003,0.8385229110717773,2,car,0000000471.tiff
164,2,538,476,704,721,0.7733076214790344,5,bus,0000000471.tiff
165,3,495,395,564,450,0.6964489817619324,2,car,0000000471.tiff
166,4,1138,380,1208,431,0.551246166229248,2,car,0000000471.tiff
167,5,449,338,513,394,0.5492904782295227,2,car,0000000471.tiff
168,6,1122,327,1181,360,0.5159358978271484,2,car,0000000471.tiff
169,7,736,388,800,432,0.4551866352558136,2,car,0000000471.tiff
170,8,753,283,799,327,0.3825141489505768,2,car,0000000471.tiff
171,9,679,341,724,374,0.27515342831611633,2,car,0000000471.tiff
172,0,1523,790,1880,1014,0.8837974071502686,2,car,0000000472.tiff
173,1,1194,766,1416,944,0.8471822738647461,2,car,0000000472.tiff
174,2,490,397,560,453,0.7414895296096802,2,car,0000000472.tiff
175,3,523,512,704,742,0.6379267573356628,5,bus,0000000472.tiff
176,4,449,338,512,394,0.5624395608901978,2,car,0000000472.tiff
177,5,727,394,793,440,0.5542060732841492,2,car,0000000472.tiff
178,6,1127,371,1203,429,0.5347319841384888,2,car,0000000472.tiff
179,7,676,341,724,375,0.3905175030231476,2,car,0000000472.tiff
180,8,752,282,799,329,0.33540964126586914,2,car,0000000472.tiff
181,9,1121,328,1179,358,0.25438693165779114,2,car,0000000472.tiff
182,0,1507,753,1811,960,0.8873465657234192,2,car,0000000473.tiff
183,1,1192,722,1386,893,0.8069719672203064,2,car,0000000473.tiff
184,2,487,400,557,456,0.76909339427948,2,car,0000000473.tiff
185,3,496,497,702,771,0.6943702101707458,5,bus,0000000473.tiff
186,4,725,399,789,446,0.6101366877555847,2,car,0000000473.tiff
187,5,449,339,511,393,0.5727476477622986,2,car,0000000473.tiff
188,6,673,341,723,373,0.5367879271507263,2,car,0000000473.tiff
189,7,751,284,798,330,0.4206562340259552,2,car,0000000473.tiff
190,8,1123,373,1194,419,0.3593698740005493,2,car,0000000473.tiff
191,9,516,348,569,385,0.298379510641098,2,car,0000000473.tiff
192,10,1119,325,1174,353,0.28326523303985596,2,car,0000000473.tiff
193,0,1477,720,1758,909,0.8884602785110474,2,car,0000000474.tiff
194,1,1180,690,1353,849,0.7674986124038696,2,car,0000000474.tiff
195,2,489,528,703,791,0.6985787749290466,5,bus,0000000474.tiff
196,3,482,399,554,459,0.6966468691825867,2,car,0000000474.tiff
197,4,723,398,788,454,0.6139944791793823,2,car,0000000474.tiff
198,5,450,339,513,393,0.5329248905181885,2,car,0000000474.tiff
199,6,1126,370,1185,416,0.44008591771125793,2,car,0000000474.tiff
200,7,667,342,720,376,0.393322616815567,2,car,0000000474.tiff
201,8,751,287,797,332,0.35358670353889465,2,car,0000000474.tiff
202,9,1117,323,1172,349,0.3176180422306061,2,car,0000000474.tiff
203,10,514,349,569,387,0.31679680943489075,2,car,0000000474.tiff
204,0,1448,688,1708,862,0.883833646774292,2,car,0000000475.tiff
205,1,1173,664,1333,815,0.8211260437965393,2,car,0000000475.tiff
206,2,479,404,554,459,0.6915497183799744,2,car,0000000475.tiff
207,3,713,403,779,457,0.5900292992591858,2,car,0000000475.tiff
208,4,449,339,513,393,0.5344831943511963,2,car,0000000475.tiff
209,5,1114,354,1179,409,0.4002837836742401,2,car,0000000475.tiff
210,6,750,287,798,333,0.36273032426834106,2,car,0000000475.tiff
211,7,459,595,696,820,0.35161858797073364,2,car,0000000475.tiff
212,8,519,352,575,385,0.34334757924079895,2,car,0000000475.tiff
213,9,661,347,706,379,0.3346932530403137,2,car,0000000475.tiff
214,10,467,594,690,812,0.3129521906375885,5,bus,0000000475.tiff
215,11,464,592,696,821,0.3126530349254608,7,truck,0000000475.tiff
216,0,1422,666,1669,826,0.8795397877693176,2,car,0000000476.tiff
217,1,447,518,694,849,0.8368203639984131,5,bus,0000000476.tiff
218,2,1167,634,1316,775,0.7881689667701721,2,car,0000000476.tiff
219,3,705,407,777,462,0.6415356993675232,2,car,0000000476.tiff
220,4,465,411,547,464,0.599673330783844,2,car,0000000476.tiff
221,5,449,339,514,394,0.5128083229064941,2,car,0000000476.tiff
222,6,1110,356,1173,406,0.492728590965271,2,car,0000000476.tiff
223,7,654,348,704,382,0.44448423385620117,2,car,0000000476.tiff
224,8,520,353,577,385,0.4400171935558319,2,car,0000000476.tiff
225,9,751,286,799,336,0.2774483561515808,2,car,0000000476.tiff
226,0,1405,642,1622,789,0.8676156401634216,2,car,0000000477.tiff
227,1,436,535,691,884,0.8044989705085754,5,bus,0000000477.tiff
228,2,1153,618,1295,741,0.7825255393981934,2,car,0000000477.tiff
229,3,698,412,772,474,0.6687279939651489,2,car,0000000477.tiff
230,4,468,404,541,467,0.5916076898574829,2,car,0000000477.tiff
231,5,449,339,513,391,0.5433627963066101,2,car,0000000477.tiff
232,6,521,353,578,385,0.4601656496524811,2,car,0000000477.tiff
233,7,649,348,700,385,0.4374256730079651,2,car,0000000477.tiff
234,8,1108,357,1166,403,0.35832685232162476,2,car,0000000477.tiff
235,10,751,288,798,337,0.27940747141838074,2,car,0000000477.tiff
236,0,1380,619,1595,765,0.8622151613235474,2,car,0000000478.tiff
237,1,1145,594,1280,717,0.7977980375289917,2,car,0000000478.tiff
238,2,405,549,693,927,0.7574366927146912,5,bus,0000000478.tiff
239,3,690,419,768,481,0.6173298954963684,2,car,0000000478.tiff
240,4,457,410,540,471,0.5939743518829346,2,car,0000000478.tiff
241,5,449,339,513,391,0.512597918510437,2,car,0000000478.tiff
242,6,1102,354,1160,398,0.49531564116477966,2,car,0000000478.tiff
243,7,1344,1046,1770,1507,0.4526040256023407,2,car,0000000478.tiff
244,8,650,352,697,384,0.379776269197464,2,car,0000000478.tiff
245,9,748,293,800,343,0.3353274464607239,2,car,0000000478.tiff
246,10,523,355,578,383,0.29724812507629395,2,car,0000000478.tiff
247,0,1363,602,1557,735,0.8724334836006165,2,car,0000000479.tiff
248,1,362,558,682,975,0.8360109329223633,5,bus,0000000479.tiff
249,2,1133,575,1270,696,0.8044807314872742,2,car,0000000479.tiff
250,3,457,412,536,472,0.6176281571388245,2,car,0000000479.tiff
251,4,680,431,764,494,0.6149587631225586,2,car,0000000479.tiff
252,5,1100,353,1157,394,0.5334038138389587,2,car,0000000479.tiff
253,6,449,339,513,390,0.5098332762718201,2,car,0000000479.tiff
254,7,644,354,693,385,0.3597087860107422,2,car,0000000479.tiff
255,8,523,355,581,383,0.3381726145744324,2,car,0000000479.tiff
256,9,751,293,799,341,0.33656683564186096,2,car,0000000479.tiff
257,0,1350,585,1527,711,0.8705098628997803,2,car,0000000480.tiff
258,1,334,584,670,1028,0.8032565712928772,5,bus,0000000480.tiff
259,2,1131,566,1247,665,0.778272271156311,2,car,0000000480.tiff
260,3,673,433,754,498,0.6946315169334412,2,car,0000000480.tiff
261,4,451,413,528,475,0.6668766140937805,2,car,0000000480.tiff
262,5,1307,928,1635,1254,0.47147461771965027,5,bus,0000000480.tiff
263,6,1096,344,1149,390,0.47048744559288025,2,car,0000000480.tiff
264,7,449,339,513,391,0.4672011137008667,2,car,0000000480.tiff
265,8,749,292,802,344,0.3197842538356781,2,car,0000000480.tiff
266,9,523,355,582,383,0.3066328465938568,2,car,0000000480.tiff
267,10,1310,923,1632,1257,0.2942698299884796,2,car,0000000480.tiff
268,11,641,355,690,386,0.29322493076324463,2,car,0000000480.tiff
269,12,106,358,200,415,0.2705850303173065,2,car,0000000480.tiff
270,0,1332,566,1503,683,0.86252760887146,2,car,0000000481.tiff
271,1,283,599,681,1088,0.8119176030158997,5,bus,0000000481.tiff
272,2,1125,542,1239,645,0.7767667770385742,2,car,0000000481.tiff
273,3,667,436,749,503,0.7225426435470581,2,car,0000000481.tiff
274,4,443,415,528,477,0.6520789861679077,2,car,0000000481.tiff
275,5,449,339,513,391,0.5060063600540161,2,car,0000000481.tiff
276,6,1093,341,1145,386,0.3899455964565277,2,car,0000000481.tiff
277,7,1295,871,1580,1153,0.35635149478912354,2,car,0000000481.tiff
278,8,748,295,801,348,0.34242650866508484,2,car,0000000481.tiff
279,9,1296,870,1580,1154,0.31234416365623474,5,bus,0000000481.tiff
280,10,108,358,199,414,0.29039818048477173,2,car,0000000481.tiff
281,11,525,356,581,383,0.2503339946269989,2,car,0000000481.tiff
282,0,1315,552,1473,664,0.8414961695671082,2,car,0000000482.tiff
283,1,663,445,746,512,0.8111859560012817,2,car,0000000482.tiff
284,2,241,623,675,1159,0.7742242217063904,5,bus,0000000482.tiff
285,3,1120,526,1226,628,0.720118522644043,2,car,0000000482.tiff
286,4,1280,822,1542,1074,0.5108932256698608,2,car,0000000482.tiff
287,5,439,418,520,481,0.4941657483577728,2,car,0000000482.tiff
288,6,449,339,514,391,0.46605420112609863,2,car,0000000482.tiff
289,7,625,362,674,394,0.383954793214798,2,car,0000000482.tiff
290,8,1093,333,1141,382,0.3650467097759247,2,car,0000000482.tiff
291,9,747,294,803,348,0.34340330958366394,2,car,0000000482.tiff
292,0,1298,532,1455,649,0.8343852758407593,2,car,0000000483.tiff
293,1,650,451,735,517,0.6717318296432495,2,car,0000000483.tiff
294,2,432,421,517,483,0.6589128375053406,2,car,0000000483.tiff
295,3,1122,517,1215,604,0.6567772626876831,2,car,0000000483.tiff
296,4,448,339,513,393,0.5477285981178284,2,car,0000000483.tiff
297,5,177,636,659,1249,0.5320761799812317,5,bus,0000000483.tiff
298,6,1266,779,1515,1008,0.36489030718803406,5,bus,0000000483.tiff
299,7,1090,336,1134,381,0.34609413146972656,2,car,0000000483.tiff
300,8,1266,785,1512,1007,0.3361490070819855,2,car,0000000483.tiff
301,9,622,361,673,395,0.3270851969718933,2,car,0000000483.tiff
302,10,747,295,799,345,0.320308655500412,2,car,0000000483.tiff
303,11,107,358,198,411,0.2845682203769684,2,car,0000000483.tiff
304,0,1278,523,1432,629,0.8332918286323547,2,car,0000000484.tiff
305,1,1106,509,1204,588,0.7845438122749329,2,car,0000000484.tiff
306,2,638,459,727,529,0.7600486874580383,2,car,0000000484.tiff
307,3,427,417,512,490,0.6770419478416443,2,car,0000000484.tiff
308,4,448,339,513,393,0.5488922595977783,2,car,0000000484.tiff
309,5,80,684,627,1383,0.48210451006889343,5,bus,0000000484.tiff
310,6,612,362,665,398,0.4174330234527588,2,car,0000000484.tiff
311,7,1245,746,1489,952,0.39351919293403625,5,bus,0000000484.tiff
312,8,1252,748,1479,947,0.37525343894958496,2,car,0000000484.tiff
313,9,745,298,801,347,0.3234333395957947,2,car,0000000484.tiff
314,11,1086,329,1132,371,0.2775496542453766,2,car,0000000484.tiff
315,0,1273,513,1410,611,0.8130247592926025,2,car,0000000485.tiff
316,1,1245,720,1458,898,0.7855109572410583,2,car,0000000485.tiff
317,2,630,463,724,544,0.7247796058654785,2,car,0000000485.tiff
318,3,1100,492,1197,571,0.6749886274337769,2,car,0000000485.tiff
319,4,421,420,507,488,0.6423051953315735,2,car,0000000485.tiff
320,5,448,339,514,393,0.5660207867622375,2,car,0000000485.tiff
321,6,606,366,663,402,0.5126512050628662,2,car,0000000485.tiff
322,7,9,703,638,1515,0.5021510720252991,5,bus,0000000485.tiff
323,8,741,300,800,351,0.3634116053581238,2,car,0000000485.tiff
324,0,1263,497,1401,594,0.813696026802063,2,car,0000000486.tiff
325,1,1090,485,1189,560,0.7402036786079407,2,car,0000000486.tiff
326,2,619,478,715,554,0.6826578378677368,2,car,0000000486.tiff
327,3,414,425,504,491,0.6241990923881531,2,car,0000000486.tiff
328,4,448,339,514,394,0.5843647718429565,2,car,0000000486.tiff
329,5,1233,685,1448,859,0.5786752104759216,2,car,0000000486.tiff
330,6,603,367,660,407,0.4934579133987427,2,car,0000000486.tiff
331,8,742,305,799,350,0.26722627878189087,2,car,0000000486.tiff
332,0,1249,491,1381,582,0.8076069951057434,2,car,0000000487.tiff
333,1,1236,666,1428,823,0.7455845475196838,2,car,0000000487.tiff
334,2,406,427,496,498,0.7147426009178162,2,car,0000000487.tiff
335,3,614,483,706,564,0.7140402793884277,2,car,0000000487.tiff
336,4,1089,472,1176,549,0.7041508555412292,2,car,0000000487.tiff
337,5,448,338,514,393,0.6097192764282227,2,car,0000000487.tiff
338,6,10,808,591,1528,0.46597620844841003,5,bus,0000000487.tiff
339,7,597,365,653,408,0.45549678802490234,2,car,0000000487.tiff
340,8,1073,322,1122,365,0.40775126218795776,2,car,0000000487.tiff
341,9,108,358,198,409,0.26387378573417664,2,car,0000000487.tiff
342,10,735,301,794,352,0.2605603039264679,2,car,0000000487.tiff
343,0,1239,481,1363,565,0.8080382347106934,2,car,0000000488.tiff
344,1,400,427,491,502,0.7359158396720886,2,car,0000000488.tiff
345,2,1080,460,1170,536,0.7237105965614319,2,car,0000000488.tiff
346,3,1239,639,1409,783,0.6916270852088928,2,car,0000000488.tiff
347,4,600,500,695,575,0.6775745153427124,2,car,0000000488.tiff
348,5,448,339,512,394,0.6228368282318115,2,car,0000000488.tiff
349,6,592,368,649,407,0.38396814465522766,2,car,0000000488.tiff
350,7,1073,307,1121,358,0.3232496976852417,2,car,0000000488.tiff
351,8,731,305,791,353,0.28203585743904114,2,car,0000000488.tiff
352,0,1232,473,1348,555,0.8165462017059326,2,car,0000000489.tiff
353,1,1247,621,1395,757,0.769722044467926,2,car,0000000489.tiff
354,2,584,507,693,593,0.766685962677002,2,car,0000000489.tiff
355,3,392,429,490,503,0.7422388195991516,2,car,0000000489.tiff
356,4,1078,449,1164,523,0.6833791732788086,2,car,0000000489.tiff
357,5,448,339,512,394,0.6180745363235474,2,car,0000000489.tiff
358,6,724,299,794,355,0.3584190309047699,2,car,0000000489.tiff
359,7,583,372,647,413,0.3414285480976105,2,car,0000000489.tiff
360,8,1072,311,1113,357,0.29398661851882935,2,car,0000000489.tiff
361,0,568,517,682,606,0.7773568630218506,2,car,0000000490.tiff
362,1,1242,598,1388,728,0.7688634395599365,2,car,0000000490.tiff
363,2,1220,462,1341,543,0.7672266960144043,2,car,0000000490.tiff
364,3,384,430,485,505,0.7526004910469055,2,car,0000000490.tiff
365,4,1074,444,1157,511,0.7132307887077332,2,car,0000000490.tiff
366,5,448,339,512,394,0.6392362713813782,2,car,0000000490.tiff
367,6,576,375,638,415,0.5225244164466858,2,car,0000000490.tiff
368,7,723,301,793,359,0.4492849111557007,2,car,0000000490.tiff
369,8,1222,471,1362,609,0.4331243932247162,2,car,0000000490.tiff
370,9,112,359,192,403,0.2625698447227478,2,car,0000000490.tiff
371,0,558,528,685,623,0.8061320781707764,2,car,0000000491.tiff
372,1,1212,457,1327,534,0.773313045501709,2,car,0000000491.tiff
373,2,1244,583,1378,706,0.7593629360198975,2,car,0000000491.tiff
374,3,1064,437,1150,499,0.6991937756538391,2,car,0000000491.tiff
375,4,377,432,483,511,0.695658266544342,2,car,0000000491.tiff
376,5,448,339,512,393,0.6436315774917603,2,car,0000000491.tiff
377,6,721,301,790,362,0.42758649587631226,2,car,0000000491.tiff
378,7,575,377,630,416,0.39732488989830017,2,car,0000000491.tiff
379,8,1067,309,1105,354,0.3139426112174988,2,car,0000000491.tiff
380,9,107,359,198,409,0.28932854533195496,2,car,0000000491.tiff
381,0,541,537,664,641,0.7675842046737671,2,car,0000000492.tiff
382,1,1204,450,1313,522,0.7364622354507446,2,car,0000000492.tiff
383,2,1065,433,1145,492,0.6870741844177246,2,car,0000000492.tiff
384,3,370,438,478,518,0.6593858003616333,2,car,0000000492.tiff
385,4,448,339,512,393,0.658189594745636,2,car,0000000492.tiff
386,5,1247,566,1369,682,0.6268104910850525,2,car,0000000492.tiff
387,7,567,377,626,421,0.505225419998169,2,car,0000000492.tiff
388,8,719,303,788,364,0.4536884129047394,2,car,0000000492.tiff
389,9,1064,305,1104,351,0.38887345790863037,2,car,0000000492.tiff
390,10,107,359,198,409,0.29971957206726074,2,car,0000000492.tiff
391,0,1195,446,1301,510,0.7583117485046387,2,car,0000000493.tiff
392,1,521,553,658,666,0.7511321902275085,2,car,0000000493.tiff
393,2,363,445,467,519,0.7480711936950684,2,car,0000000493.tiff
394,3,1058,426,1137,482,0.7045173645019531,2,car,0000000493.tiff
395,5,1237,545,1361,660,0.6770191788673401,2,car,0000000493.tiff
396,6,448,339,512,393,0.6505268812179565,2,car,0000000493.tiff
397,8,716,304,780,372,0.48202747106552124,2,car,0000000493.tiff
398,9,561,381,624,421,0.46301186084747314,2,car,0000000493.tiff
399,11,111,358,192,403,0.26479417085647583,2,car,0000000493.tiff
